8279,PG0231,2021-02-14 14:20:00+00,2021-02-14 15:10:00+00,LED,VKO,Scheduled,321,,true,true,350.00,750.00
17885,PG0006,2021-02-14 14:20:00+00,2021-02-14 16:25:00+00,PKV,DME,Cancelled,CN1,,true,true,350.00,750.00
11495,PG0362,2021-02-14 14:15:00+00,2021-02-14 16:00:00+00,SVX,IWA,Cancelled,CR2,,true,true,350.00,750.00
24926,PG0445,2021-02-14 14:15:00+00,2021-02-14 15:45:00+00,TJM,OVS,Cancelled,CN1,,true,true,350.00,750.00
5987,PG0703,2021-02-14 14:15:00+00,2021-02-14 23:00:00+00,SVO,UUS,Cancelled,319,,true,true,350.00,750.00
32094,PG0708,2021-02-14 14:15:00+00,2021-02-14 15:00:00+00,SGC,OVS,Scheduled,733,,true,true,350.00,750.00
29159,PG0197,2021-02-14 14:05:00+00,2021-02-14 15:35:00+00,KGD,DME,Cancelled,SU9,,true,true,350.00,750.00
30028,PG0387,2021-02-14 14:05:00+00,2021-02-14 14:35:00+00,BZK,DME,Cancelled,SU9,,true,true,350.00,750.00
7758,PG0224,2021-02-14 14:05:00+00,2021-02-14 15:50:00+00,SVO,AER,Scheduled,773,,true,true,350.00,750.00
720,PG0054,2021-02-14 14:05:00+00,2021-02-14 15:20:00+00,DME,TBW,Scheduled,CN1,,true,true,350.00,750.00
22711,PG0686,2021-02-14 14:00:00+00,2021-02-14 16:35:00+00,OVS,LED,Cancelled,CR2,,true,true,350.00,750.00
30553,PG0562,2021-02-14 14:00:00+00,2021-02-14 15:45:00+00,AER,VKO,Scheduled,763,,true,true,350.00,750.00
32203,PG0425,2021-02-14 13:55:00+00,2021-02-14 16:35:00+00,SGC,VKT,Cancelled,CN1,,true,true,350.00,750.00
32893,PG0147,2021-02-14 13:55:00+00,2021-02-14 15:55:00+00,OGZ,VKO,Scheduled,SU9,,true,true,350.00,750.00
24361,PG0646,2021-02-14 13:55:00+00,2021-02-14 14:55:00+00,RTW,DME,Cancelled,CR2,,true,true,350.00,750.00
17914,PG0282,2021-02-14 13:55:00+00,2021-02-14 15:50:00+00,PKV,SVO,Cancelled,CN1,,true,true,350.00,750.00
15083,PG0493,2021-02-14 13:50:00+00,2021-02-14 17:25:00+00,PEE,ARH,Cancelled,CN1,,true,true,350.00,750.00
23035,PG0707,2021-02-14 13:45:00+00,2021-02-14 14:30:00+00,OVS,SGC,Cancelled,733,,true,true,350.00,750.00
5440,PG0317,2021-02-14 13:45:00+00,2021-02-14 15:05:00+00,SVO,ROV,Scheduled,733,,true,true,350.00,750.00
30996,PG0618,2021-02-14 13:45:00+00,2021-02-14 16:30:00+00,AER,EGO,Cancelled,CN1,,true,true,350.00,750.00
6533,PG0089,2021-02-14 13:40:00+00,2021-02-14 15:50:00+00,SVO,OVS,Cancelled,SU9,,true,true,350.00,750.00
21675,PG0096,2021-02-14 13:35:00+00,2021-02-14 15:50:00+00,URJ,DME,Cancelled,SU9,,true,true,350.00,750.00
20548,PG0698,2021-02-14 13:35:00+00,2021-02-14 14:35:00+00,GOJ,PEE,Cancelled,SU9,,true,true,350.00,750.00
15924,PG0056,2021-02-14 13:30:00+00,2021-02-14 14:45:00+00,TBW,DME,Scheduled,CN1,,true,true,350.00,750.00
15362,PG0175,2021-02-14 13:30:00+00,2021-02-14 14:45:00+00,VOG,SVO,Scheduled,SU9,,true,true,350.00,750.00
13203,PG0122,2021-02-14 13:30:00+00,2021-02-14 15:15:00+00,ROV,NBC,Scheduled,CR2,,true,true,350.00,750.00
23232,PG0101,2021-02-14 13:30:00+00,2021-02-14 16:30:00+00,NFG,SVO,Cancelled,CR2,,true,true,350.00,750.00
16745,PG0336,2021-02-14 13:25:00+00,2021-02-14 15:30:00+00,JOK,DME,Scheduled,CN1,,true,true,350.00,750.00
5658,PG0174,2021-02-14 13:25:00+00,2021-02-14 14:40:00+00,SVO,VOG,Scheduled,SU9,,true,true,350.00,750.00
13011,PG0612,2021-02-14 13:25:00+00,2021-02-14 17:05:00+00,ROV,KZN,Cancelled,CN1,,true,true,350.00,750.00
3537,PG0396,2021-02-14 13:20:00+00,2021-02-14 14:30:00+00,VKO,VOG,Cancelled,SU9,,true,true,350.00,750.00
24765,PG0111,2021-02-14 13:20:00+00,2021-02-14 14:40:00+00,TJM,UCT,Scheduled,CR2,,true,true,350.00,750.00
6352,PG0179,2021-02-14 13:20:00+00,2021-02-14 13:50:00+00,SVO,GOJ,Scheduled,SU9,,true,true,350.00,750.00
18910,PG0263,2021-02-14 13:20:00+00,2021-02-14 15:30:00+00,NUX,HMA,Scheduled,CN1,,true,true,350.00,750.00
10602,PG0295,2021-02-14 13:20:00+00,2021-02-14 13:45:00+00,OVB,NOZ,Scheduled,SU9,,true,true,350.00,750.00
22777,PG0568,2021-02-14 13:15:00+00,2021-02-14 14:30:00+00,OVS,UFA,Cancelled,CR2,,true,true,350.00,750.00
4761,PG0669,2021-02-14 13:15:00+00,2021-02-14 15:45:00+00,VKO,KRO,Cancelled,CR2,,true,true,350.00,750.00
2434,PG0657,2021-02-14 13:15:00+00,2021-02-14 15:30:00+00,DME,MCX,Cancelled,CR2,,true,true,350.00,750.00
2552,PG0607,2021-02-14 13:15:00+00,2021-02-14 15:00:00+00,DME,ASF,Cancelled,CR2,,true,true,350.00,750.00
23414,PG0423,2021-02-14 13:15:00+00,2021-02-14 15:55:00+00,VKT,SGC,Scheduled,CN1,,true,true,350.00,750.00
5803,PG0456,2021-02-14 13:15:00+00,2021-02-14 15:30:00+00,SVO,PES,Scheduled,CN1,,true,true,350.00,750.00
13025,PG0611,2021-02-14 13:10:00+00,2021-02-14 16:50:00+00,ROV,KZN,Scheduled,CN1,,true,true,350.00,750.00
17610,PG0061,2021-02-14 13:05:00+00,2021-02-14 15:25:00+00,NBC,SCW,Cancelled,CN1,,true,true,350.00,750.00
2188,PG0645,2021-02-14 13:05:00+00,2021-02-14 14:05:00+00,DME,RTW,Scheduled,CR2,,true,true,350.00,750.00
11981,PG0621,2021-02-14 13:05:00+00,2021-02-14 14:00:00+00,KZN,MQF,Cancelled,CR2,,true,true,350.00,750.00
13189,PG0307,2021-02-14 13:00:00+00,2021-02-14 13:30:00+00,ROV,VOG,Scheduled,SU9,,true,true,350.00,750.00
16516,PG0430,2021-02-14 12:55:00+00,2021-02-14 16:25:00+00,PES,LPK,Cancelled,CN1,,true,true,350.00,750.00
11409,PG0599,2021-02-14 12:55:00+00,2021-02-14 13:50:00+00,SVX,HMA,Scheduled,SU9,,true,true,350.00,750.00
12598,PG0478,2021-02-14 12:55:00+00,2021-02-14 15:00:00+00,OMS,VKT,Cancelled,CR2,,true,true,350.00,750.00
25633,PG0606,2021-02-14 12:55:00+00,2021-02-14 13:50:00+00,ULV,DME,Cancelled,SU9,,true,true,350.00,750.00
31512,PG0338,2021-02-14 12:55:00+00,2021-02-14 14:20:00+00,ARH,DME,Cancelled,CR2,,true,true,350.00,750.00
2707,PG0593,2021-02-14 12:50:00+00,2021-02-14 15:20:00+00,DME,KVX,Cancelled,CN1,,true,true,350.00,750.00
12071,PG0274,2021-02-14 12:50:00+00,2021-02-14 14:50:00+00,CEK,DME,Cancelled,SU9,,true,true,350.00,750.00
19054,PG0270,2021-02-14 12:50:00+00,2021-02-14 16:05:00+00,NOJ,VKO,Cancelled,CR2,,true,true,350.00,750.00
28638,PG0286,2021-02-14 12:45:00+00,2021-02-14 14:15:00+00,KVX,LED,Cancelled,SU9,,true,true,350.00,750.00
26048,PG0467,2021-02-14 12:45:00+00,2021-02-14 14:00:00+00,ULY,RTW,Cancelled,CN1,,true,true,350.00,750.00
8590,PG0474,2021-02-14 12:40:00+00,2021-02-14 13:30:00+00,LED,SVO,Scheduled,321,,true,true,350.00,750.00
11004,PG0587,2021-02-14 12:40:00+00,2021-02-14 13:05:00+00,SVX,PEE,Scheduled,SU9,,true,true,350.00,750.00
22313,PG0266,2021-02-14 12:40:00+00,2021-02-14 14:50:00+00,HMA,NUX,Cancelled,CN1,,true,true,350.00,750.00
14940,PG0697,2021-02-14 12:35:00+00,2021-02-14 13:35:00+00,PEE,GOJ,Cancelled,SU9,,true,true,350.00,750.00
935,PG0368,2021-02-14 12:35:00+00,2021-02-14 15:50:00+00,DME,NJC,Cancelled,CR2,,true,true,350.00,750.00
15484,PG0308,2021-02-14 12:35:00+00,2021-02-14 13:05:00+00,VOG,ROV,Scheduled,SU9,,true,true,350.00,750.00
30478,PG0649,2021-02-14 12:35:00+00,2021-02-14 13:00:00+00,BZK,EGO,Cancelled,SU9,,true,true,350.00,750.00
31141,PG0119,2021-02-14 12:30:00+00,2021-02-14 13:15:00+00,EGO,DME,Scheduled,SU9,,true,true,350.00,750.00
14672,PG0589,2021-02-14 12:30:00+00,2021-02-14 12:55:00+00,PEE,SVX,Scheduled,SU9,,true,true,350.00,750.00
1108,PG0136,2021-02-14 12:30:00+00,2021-02-14 14:30:00+00,DME,NAL,Cancelled,CR2,,true,true,350.00,750.00
17068,PG0518,2021-02-14 12:30:00+00,2021-02-14 13:50:00+00,SCW,DME,Scheduled,763,,true,true,350.00,750.00
1359,PG0164,2021-02-14 12:25:00+00,2021-02-14 15:35:00+00,DME,NUX,Cancelled,SU9,,true,true,350.00,750.00
21629,PG0634,2021-02-14 12:25:00+00,2021-02-14 13:50:00+00,KGP,NUX,Scheduled,CN1,,true,true,350.00,750.00
30761,PG0486,2021-02-14 12:25:00+00,2021-02-14 13:00:00+00,AER,ROV,Scheduled,SU9,,true,true,350.00,750.00
31920,PG0193,2021-02-14 12:20:00+00,2021-02-14 15:30:00+00,SGC,CEK,Cancelled,CN1,,true,true,350.00,750.00
16937,PG0497,2021-02-14 12:20:00+00,2021-02-14 14:30:00+00,JOK,SVO,Cancelled,CN1,,true,true,350.00,750.00
21348,PG0680,2021-02-14 12:20:00+00,2021-02-14 14:30:00+00,NNM,SVO,Cancelled,CR2,,true,true,350.00,750.00
2988,PG0382,2021-02-14 12:20:00+00,2021-02-14 12:50:00+00,DME,BZK,Scheduled,SU9,,true,true,350.00,750.00
10779,PG0655,2021-02-14 12:20:00+00,2021-02-14 14:35:00+00,OVB,MQF,Cancelled,CR2,,true,true,350.00,750.00
12538,PG0504,2021-02-14 12:20:00+00,2021-02-14 15:20:00+00,OMS,SVO,Scheduled,SU9,,true,true,350.00,750.00
9157,PG0685,2021-02-14 12:15:00+00,2021-02-14 14:50:00+00,LED,OVS,Cancelled,CR2,,true,true,350.00,750.00
4667,PG0234,2021-02-14 12:15:00+00,2021-02-14 12:40:00+00,VKO,BZK,Scheduled,SU9,,true,true,350.00,750.00
23290,PG0290,2021-02-14 12:15:00+00,2021-02-14 15:00:00+00,VKT,DME,Cancelled,CR2,,true,true,350.00,750.00
30433,PG0163,2021-02-14 12:15:00+00,2021-02-14 12:45:00+00,BZK,SVO,Scheduled,SU9,,true,true,350.00,750.00
28471,PG0594,2021-02-14 12:15:00+00,2021-02-14 14:45:00+00,KVX,DME,Cancelled,CN1,,true,true,350.00,750.00
10498,PG0323,2021-02-14 12:10:00+00,2021-02-14 13:30:00+00,OVB,RGK,Scheduled,CN1,,true,true,350.00,750.00
11092,PG0569,2021-02-14 12:05:00+00,2021-02-14 13:10:00+00,SVX,SCW,Scheduled,733,,true,true,350.00,750.00
14599,PG0187,2021-02-14 12:05:00+00,2021-02-14 14:15:00+00,PEE,OVB,Scheduled,319,,true,true,350.00,750.00
25940,PG0365,2021-02-14 12:05:00+00,2021-02-14 13:40:00+00,ULV,KRR,Scheduled,763,,true,true,350.00,750.00
7782,PG0667,2021-02-14 12:00:00+00,2021-02-14 14:30:00+00,SVO,KRO,Cancelled,CR2,,true,true,350.00,750.00
23092,PG0640,2021-02-14 12:00:00+00,2021-02-14 15:05:00+00,NYM,DME,Cancelled,CR2,,true,true,350.00,750.00
12981,PG0318,2021-02-14 12:00:00+00,2021-02-14 13:20:00+00,ROV,SVO,Cancelled,733,,true,true,350.00,750.00
24711,PG0632,2021-02-14 12:00:00+00,2021-02-14 14:35:00+00,TJM,PES,Scheduled,CR2,,true,true,350.00,750.00
19487,PG0533,2021-02-14 11:55:00+00,2021-02-14 15:15:00+00,ESL,REN,Cancelled,CN1,,true,true,350.00,750.00
9009,PG0156,2021-02-14 11:55:00+00,2021-02-14 15:30:00+00,LED,NJC,Cancelled,CR2,,true,true,350.00,750.00
8154,PG0409,2021-02-14 11:55:00+00,2021-02-14 12:50:00+00,LED,DME,Scheduled,321,,true,true,350.00,750.00
27264,PG0428,2021-02-14 11:55:00+00,2021-02-14 15:35:00+00,TOF,ARH,Cancelled,CR2,,true,true,350.00,750.00
28350,PG0514,2021-02-14 11:50:00+00,2021-02-14 13:45:00+00,PEZ,SVO,Cancelled,CN1,,true,true,350.00,750.00
9074,PG0571,2021-02-14 11:50:00+00,2021-02-14 13:00:00+00,LED,GOJ,Scheduled,SU9,,true,true,350.00,750.00
3945,PG0052,2021-02-14 11:50:00+00,2021-02-14 14:35:00+00,VKO,HMA,Cancelled,CR2,,true,true,350.00,750.00
2986,PG0383,2021-02-14 11:50:00+00,2021-02-14 12:20:00+00,DME,BZK,Scheduled,SU9,,true,true,350.00,750.00
16654,PG0157,2021-02-14 11:50:00+00,2021-02-14 15:25:00+00,NJC,LED,Cancelled,CR2,,true,true,350.00,750.00
1919,PG0639,2021-02-14 11:50:00+00,2021-02-14 14:55:00+00,DME,NYM,Scheduled,CR2,,true,true,350.00,750.00
4388,PG0176,2021-02-14 11:50:00+00,2021-02-14 12:45:00+00,VKO,CSY,Cancelled,CR2,,true,true,350.00,750.00
22422,PG0691,2021-02-14 11:50:00+00,2021-02-14 15:35:00+00,HMA,KVX,Cancelled,CN1,,true,true,350.00,750.00
22908,PG0642,2021-02-14 11:45:00+00,2021-02-14 12:45:00+00,OVS,NJC,Cancelled,CR2,,true,true,350.00,750.00
20896,PG0125,2021-02-14 11:45:00+00,2021-02-14 15:35:00+00,NSK,DME,Cancelled,SU9,,true,true,350.00,750.00
6350,PG0178,2021-02-14 11:45:00+00,2021-02-14 12:15:00+00,SVO,GOJ,Scheduled,SU9,,true,true,350.00,750.00
31898,PG0304,2021-02-14 11:45:00+00,2021-02-14 12:55:00+00,SGC,SVX,Scheduled,SU9,,true,true,350.00,750.00
28443,PG0086,2021-02-14 11:45:00+00,2021-02-14 12:50:00+00,LPK,DME,Cancelled,CN1,,true,true,350.00,750.00
29375,PG0131,2021-02-14 11:45:00+00,2021-02-14 14:50:00+00,URS,KUF,Cancelled,CN1,,true,true,350.00,750.00
31617,PG0495,2021-02-14 11:40:00+00,2021-02-14 15:15:00+00,ARH,PEE,Scheduled,CN1,,true,true,350.00,750.00
7895,PG0062,2021-02-14 11:40:00+00,2021-02-14 12:25:00+00,SVO,SKX,Cancelled,CR2,,true,true,350.00,750.00
19072,PG0662,2021-02-14 11:40:00+00,2021-02-14 14:50:00+00,NOJ,SVO,Cancelled,CR2,,true,true,350.00,750.00
6799,PG0043,2021-02-14 11:40:00+00,2021-02-14 13:05:00+00,SVO,IJK,Cancelled,CR2,,true,true,350.00,750.00
11349,PG0102,2021-02-14 11:40:00+00,2021-02-14 14:50:00+00,SVX,KGP,Scheduled,CN1,,true,true,350.00,750.00
11428,PG0166,2021-02-14 11:35:00+00,2021-02-14 12:10:00+00,SVX,MQF,Cancelled,CR2,,true,true,350.00,750.00
16433,PG0459,2021-02-14 11:35:00+00,2021-02-14 13:50:00+00,PES,SVO,Cancelled,CN1,,true,true,350.00,750.00
22283,PG0265,2021-02-14 11:35:00+00,2021-02-14 13:45:00+00,HMA,NUX,Scheduled,CN1,,true,true,350.00,750.00
23316,PG0016,2021-02-14 11:30:00+00,2021-02-14 14:10:00+00,VKT,SVO,Cancelled,CR2,,true,true,350.00,750.00
6899,PG0460,2021-02-14 11:30:00+00,2021-02-14 12:25:00+00,SVO,ULV,Scheduled,SU9,,true,true,350.00,750.00
26913,PG0678,2021-02-14 11:30:00+00,2021-02-14 13:45:00+00,MCX,SVO,Scheduled,733,,true,true,350.00,750.00
33052,PG0359,2021-02-14 11:30:00+00,2021-02-14 12:15:00+00,SKX,VKO,Cancelled,CR2,,true,true,350.00,750.00
27679,PG0298,2021-02-14 11:30:00+00,2021-02-14 11:55:00+00,NOZ,OVB,Scheduled,SU9,,true,true,350.00,750.00
31034,PG0617,2021-02-14 11:30:00+00,2021-02-14 14:15:00+00,AER,EGO,Scheduled,CN1,,true,true,350.00,750.00
32595,PG0670,2021-02-14 11:25:00+00,2021-02-14 13:55:00+00,KRO,VKO,Scheduled,CR2,,true,true,350.00,750.00
29595,PG0260,2021-02-14 11:25:00+00,2021-02-14 13:55:00+00,STW,CEK,Scheduled,CR2,,true,true,350.00,750.00
32543,PG0371,2021-02-14 11:25:00+00,2021-02-14 13:50:00+00,KRO,DME,Cancelled,CR2,,true,true,350.00,750.00
13247,PG0527,2021-02-14 11:25:00+00,2021-02-14 12:30:00+00,ROV,GDZ,Cancelled,CN1,,true,true,350.00,750.00
3654,PG0050,2021-02-14 11:20:00+00,2021-02-14 12:20:00+00,VKO,PES,Cancelled,CR2,,true,true,350.00,750.00
12862,PG0214,2021-02-14 11:20:00+00,2021-02-14 12:35:00+00,ROV,DME,Scheduled,321,,true,true,350.00,750.00
9886,PG0278,2021-02-14 11:20:00+00,2021-02-14 14:45:00+00,OVB,SVO,Scheduled,773,,true,true,350.00,750.00
21439,PG0257,2021-02-14 11:15:00+00,2021-02-14 12:10:00+00,NNM,ARH,Cancelled,CR2,,true,true,350.00,750.00
25820,PG0684,2021-02-14 11:15:00+00,2021-02-14 12:05:00+00,ULV,PEE,Scheduled,SU9,,true,true,350.00,750.00
30654,PG0522,2021-02-14 11:10:00+00,2021-02-14 13:00:00+00,AER,KUF,Scheduled,733,,true,true,350.00,750.00
677,PG0055,2021-02-14 11:10:00+00,2021-02-14 12:25:00+00,DME,TBW,Scheduled,CN1,,true,true,350.00,750.00
460,PG0216,2021-02-14 11:10:00+00,2021-02-14 12:15:00+00,DME,KUF,Scheduled,763,,true,true,350.00,750.00
17135,PG0570,2021-02-14 11:05:00+00,2021-02-14 12:10:00+00,SCW,SVX,Scheduled,733,,true,true,350.00,750.00
24678,PG0189,2021-02-14 11:05:00+00,2021-02-14 14:00:00+00,TJM,LED,Scheduled,CR2,,true,true,350.00,750.00
7321,PG0637,2021-02-14 11:05:00+00,2021-02-14 12:05:00+00,SVO,KVX,Scheduled,SU9,,true,true,350.00,750.00
15640,PG0415,2021-02-14 11:05:00+00,2021-02-14 13:10:00+00,MMK,VKO,Cancelled,CR2,,true,true,350.00,750.00
32481,PG0276,2021-02-14 11:05:00+00,2021-02-14 14:45:00+00,HTA,NUX,Cancelled,CR2,,true,true,350.00,750.00
28771,PG0692,2021-02-14 11:05:00+00,2021-02-14 14:50:00+00,KVX,HMA,Cancelled,CN1,,true,true,350.00,750.00
27367,PG0361,2021-02-14 11:05:00+00,2021-02-14 13:40:00+00,REN,LED,Cancelled,CR2,,true,true,350.00,750.00
26967,PG0151,2021-02-14 11:00:00+00,2021-02-14 11:30:00+00,MCX,MRV,Cancelled,SU9,,true,true,350.00,750.00
